location,Year,Lifeexpectancy,Alcohol,percentageexpenditure,Measles,BMI,HIV/AIDS,Schooling,incomeGroup
Guinea-Bissau,2005,53.9,3.1,22.09757984,0,2.1,5.4,8.0,Low income
Guinea-Bissau,2004,53.5,2.58,13.52999556,3526,19.6,5.0,7.7,Low income
Guinea-Bissau,2003,53.0,2.16,2.527115422,1158,19.0,4.6,7.4,Low income
Guinea-Bissau,2002,52.8,2.47,24.65761755,298,18.5,4.1,7.1,Low income
Guinea-Bissau,2001,52.5,2.55,0.868708478,126,17.9,3.6,6.7,Low income
Guinea-Bissau,2000,52.1,2.84,6.699418747,0,17.4,3.1,6.4,Low income
Guyana,2014,66.0,7.64,4.141293345,0,45.9,0.3,10.3,Upper middle income
Guyana,2013,65.9,7.56,345.9044258,0,45.0,0.3,10.3,Upper middle income
Guyana,2012,65.8,7.57,497.4719464,0,44.1,0.3,10.6,Upper middle income
Guyana,2011,65.6,7.56,536.2332523,0,43.2,0.4,10.3,Upper middle income
Guyana,2010,65.9,7.52,48.02859441,0,42.4,0.4,10.2,Upper middle income
Guyana,2009,66.1,7.49,466.6693698,0,41.6,0.3,10.5,Upper middle income
Guyana,2008,66.3,7.32,493.32792930000005,0,4.9,0.8,10.7,Upper middle income
Guyana,2007,65.7,7.2,362.8702271,0,4.3,1.9,11.2,Upper middle income
Guyana,2006,65.2,7.04,170.6325842,0,39.6,1.1,11.7,Upper middle income
Guyana,2005,65.0,7.35,17.46405901,0,39.0,1.8,11.4,Upper middle income
Guyana,2004,65.1,7.84,1.776181042,0,38.4,1.9,11.2,Upper middle income
Guyana,2003,65.3,7.93,16.47949015,0,37.8,2.1,11.1,Upper middle income
Guyana,2002,65.3,7.73,10.9363388,0,37.1,2.3,11.0,Upper middle income
Guyana,2001,65.4,6.71,15.54978677,0,36.4,1.7,10.9,Upper middle income
Guyana,2000,65.4,6.63,16.75480888,0,35.7,1.1,10.9,Upper middle income
Haiti,2014,63.1,0.01,5.103249438,0,48.8,0.5,9.1,Low income
Haiti,2013,62.7,5.68,4.989712322,0,47.7,0.5,9.1,Low income
Haiti,2012,62.3,5.68,26.37942542,0,46.5,0.8,8.9,Low income
Haiti,2011,62.3,5.68,4.106484317,0,45.3,1.5,8.7,Low income
Haiti,2010,36.3,5.76,36.2929176,0,44.2,1.9,8.6,Low income
Haiti,2009,62.5,5.85,41.30079452,0,43.0,2.0,8.5,Low income
Haiti,2008,62.1,5.95,63.83195683,0,41.8,2.4,8.4,Low income
Haiti,2007,61.8,6.08,56.77858733,0,4.7,2.7,8.4,Low income
Haiti,2006,61.1,6.18,6.9955563860000005,0,39.6,3.3,8.3,Low income
Haiti,2005,65.0,5.57,38.10904264,0,38.5,3.9,8.2,Low income
Haiti,2004,58.7,6.1,64.39853344,0,37.5,4.3,8.1,Low income
Haiti,2003,59.7,6.64,44.25687135,0,36.5,4.6,8.1,Low income
Haiti,2002,59.3,6.1,50.28558223,0,35.6,4.8,8.0,Low income
Haiti,2001,58.9,6.22,60.77815868,159,34.8,5.0,7.9,Low income
Haiti,2000,58.6,4.79,74.46033036,992,34.0,5.1,7.8,Low income
Honduras,2014,74.5,2.87,345.3776344,0,5.2,0.3,11.4,Lower middle income
Honduras,2013,74.3,3.11,311.7553193,0,49.3,0.4,11.6,Lower middle income
Honduras,2012,74.1,3.11,363.5721644,0,48.4,0.4,11.6,Lower middle income
Honduras,2011,73.9,3.1,32.16407994,0,47.6,0.4,11.7,Lower middle income
Honduras,2010,73.6,3.1,302.1057507,0,46.8,0.4,11.5,Lower middle income
Honduras,2009,73.4,3.08,286.1211446000001,0,45.9,0.5,11.3,Lower middle income
Honduras,2008,73.2,3.14,231.9112915,0,45.1,0.6,11.1,Lower middle income
Honduras,2007,73.0,3.16,222.4823338,0,44.3,0.7,10.9,Lower middle income
Honduras,2006,72.8,3.23,192.9297829,0,43.5,0.8,10.8,Lower middle income
Honduras,2005,72.5,3.23,203.7134882,0,42.8,0.9,10.6,Lower middle income
Honduras,2004,72.2,3.02,188.2499208,0,42.0,1.2,10.4,Lower middle income
Honduras,2003,71.9,3.04,194.4335736,0,41.2,1.4,10.3,Lower middle income
Honduras,2002,71.6,3.09,154.86361609999997,0,4.4,1.5,10.1,Lower middle income
Honduras,2001,71.3,2.74,15.36175284,0,39.6,1.6,9.9,Lower middle income
Honduras,2000,71.0,2.61,28.80831098,0,38.8,1.7,9.8,Lower middle income
Hungary,2014,75.6,0.01,160.9449342,0,64.2,0.1,15.8,High income
Hungary,2013,75.5,10.88,155.19520759999997,1,63.6,0.1,15.4,High income
Hungary,2012,75.0,11.27,164.27934069999995,2,63.0,0.1,15.4,High income
Hungary,2011,74.8,11.51,17.82121883,5,62.4,0.1,15.4,High income
Hungary,2010,74.5,10.78,19.22023996,0,61.7,0.1,15.3,High income
Hungary,2009,74.2,11.46,1281.155944,1,61.1,0.1,15.3,High income
Hungary,2008,74.1,11.64,181.7634078,0,6.5,0.1,15.3,High income
Hungary,2007,73.5,12.55,163.34332780000003,0,59.9,0.1,15.3,High income
Hungary,2006,73.4,13.16,1299.459306,1,59.3,0.1,15.2,High income
Hungary,2005,72.9,12.94,1317.08348,2,58.8,0.1,15.0,High income
Hungary,2004,72.9,13.28,146.86080159999997,0,58.2,0.1,15.3,High income
Hungary,2003,72.5,13.24,1030.220271,0,57.6,0.1,14.9,High income
Hungary,2002,72.5,13.29,8.98619805,0,57.1,0.1,14.6,High income
Hungary,2001,72.3,13.18,7.601092416,20,56.6,0.1,14.2,High income
Hungary,2000,71.7,12.22,75.36251406,1,56.1,0.1,13.9,High income
Iceland,2014,82.5,7.45,8254.020762999999,0,6.6,0.1,19.0,High income
Iceland,2013,82.4,7.31,764.5440691,0,6.2,0.1,19.0,High income
Iceland,2012,82.5,7.81,6818.546406999999,0,59.7,0.1,18.7,High income
Iceland,2011,82.1,8.13,7.0480925,0,59.3,0.1,18.6,High income
Iceland,2010,81.8,8.25,6005.575763,0,58.9,0.1,18.4,High income
Iceland,2009,81.6,10.22,687.5776357999998,0,58.5,0.1,18.4,High income
Iceland,2008,81.4,8.49,7613.814998999998,0,58.1,0.1,18.2,High income
Iceland,2007,81.3,7.53,12042.97366,0,57.8,0.1,18.2,High income
Iceland,2006,81.1,7.2,1003.139804,0,57.4,0.1,18.1,High income
Iceland,2005,81.0,7.05,10631.20379,0,56.9,0.1,17.9,High income
Iceland,2004,88.0,6.79,8506.101443000001,0,56.5,0.1,18.3,High income
Iceland,2003,87.0,6.61,725.4853161,0,55.9,0.1,17.6,High income
Iceland,2002,84.0,6.61,5948.096777000002,0,55.4,0.1,17.2,High income
Iceland,2001,80.0,6.37,5048.274426,0,54.8,0.1,17.1,High income
Iceland,2000,79.7,6.17,5809.12199,0,54.2,0.1,16.8,High income
India,2014,68.0,3.07,86.52153895,79563,18.1,0.2,11.6,Lower middle income
India,2013,67.6,3.11,67.67230438,13822,17.5,0.2,11.5,Lower middle income
India,2012,67.3,3.1,64.96964491,18668,17.0,0.2,11.3,Lower middle income
India,2011,66.8,3.0,64.6059005,33634,16.4,0.2,10.8,Lower middle income
India,2010,66.4,2.77,57.73359864,31458,15.9,0.2,10.4,Lower middle income
India,2009,66.0,2.5,0.844186331,56188,15.4,0.2,10.5,Lower middle income
India,2008,65.5,1.93,43.03043312,44258,14.9,0.3,10.2,Lower middle income
India,2007,65.2,1.59,5.234770323999999,41144,14.4,0.3,9.9,Lower middle income
India,2006,64.8,1.37,34.85942671,64185,13.9,0.3,9.7,Lower middle income
India,2005,64.4,1.27,3.5096369,36711,13.5,0.3,9.4,Lower middle income
India,2004,64.0,1.2,27.33800857,55443,13.0,0.3,9.2,Lower middle income
India,2003,63.7,1.19,19.4808682,47147,12.6,0.3,8.6,Lower middle income
India,2002,63.3,1.1,17.81205644,40044,12.2,0.3,8.4,Lower middle income
India,2001,62.9,1.0,19.00340606,51780,11.8,0.3,8.3,Lower middle income
India,2000,62.5,0.93,19.26615743,38835,11.4,0.3,8.3,Lower middle income
Indonesia,2014,68.9,0.09,200.0684443,12943,26.5,0.3,12.9,Upper middle income
Indonesia,2013,68.7,0.09,22.8478308,8419,25.6,0.3,12.9,Upper middle income
Indonesia,2012,68.5,0.08,254.4688257,15489,24.7,0.3,12.6,Upper middle income
Indonesia,2011,68.3,0.08,211.8783404,21893,23.8,0.3,12.3,Upper middle income
Indonesia,2010,68.1,0.08,190.5453646,18869,22.9,0.3,12.1,Upper middle income
Indonesia,2009,67.9,0.08,125.7980678,20818,22.1,0.3,11.7,Upper middle income
Indonesia,2008,67.7,0.07,10.26341108,15369,21.3,0.2,11.7,Upper middle income
Indonesia,2007,67.5,0.06,102.633435,19456,2.5,0.2,11.0,Upper middle income
Indonesia,2006,67.3,0.06,72.0159316,20422,19.7,0.1,10.9,Upper middle income
Indonesia,2005,67.2,0.06,5.381782562000001,15853,19.0,0.1,11.1,Upper middle income
Indonesia,2004,65.3,0.06,55.36107207,29171,18.2,0.1,11.0,Upper middle income
Indonesia,2003,66.9,0.05,8.460155757999999,24457,17.5,0.1,10.8,Upper middle income
Indonesia,2002,66.7,0.05,43.17867291,14492,16.7,0.1,10.6,Upper middle income
Indonesia,2001,66.5,0.06,33.95837125,3825,16.0,0.1,10.6,Upper middle income
Indonesia,2000,66.3,0.06,3.43334364,3344,15.4,0.1,10.7,Upper middle income
Iran,2014,75.4,0.01,0.0,99,58.5,0.1,14.9,Upper middle income
Iran,2013,75.3,0.01,0.0,189,57.2,0.1,15.0,Upper middle income
Iran,2012,75.1,0.01,0.0,332,56.0,0.1,13.6,Upper middle income
Iran,2011,74.7,0.03,0.0,73,54.8,0.1,13.1,Upper middle income
Iran,2010,74.1,0.03,0.0,538,53.6,0.1,12.9,Upper middle income
Iran,2009,73.3,0.03,0.0,262,52.5,0.1,12.8,Upper middle income
Iran,2008,72.7,0.02,0.0,127,51.4,0.1,12.1,Upper middle income
Iran,2007,72.4,0.02,0.0,133,5.4,0.1,11.8,Upper middle income
Iran,2006,72.2,0.02,0.0,220,49.4,0.1,11.4,Upper middle income
Iran,2005,72.0,0.01,0.0,7,48.5,0.1,11.4,Upper middle income
Iran,2004,71.8,0.01,0.0,3,47.6,0.1,11.8,Upper middle income
Iran,2003,75.0,0.01,0.0,11644,46.9,0.1,11.8,Upper middle income
Iran,2002,71.2,0.01,0.0,9554,46.2,0.1,11.9,Upper middle income
Iran,2001,78.0,0.01,0.0,9582,45.5,0.1,11.6,Upper middle income
Iran,2000,73.0,0.01,0.0,11874,44.9,0.1,11.6,Upper middle income
Iraq,2014,67.9,0.01,43.524080100000006,1317,58.5,0.1,10.1,Upper middle income
Iraq,2013,69.5,0.01,447.3695001,669,57.8,0.1,10.3,Upper middle income
Iraq,2012,76.0,0.01,429.66250830000007,15,57.2,0.1,10.5,Upper middle income
Iraq,2011,77.0,0.17,285.119726,15,56.5,0.1,10.4,Upper middle income
Iraq,2010,76.0,0.19,21.82252494,492,55.8,0.1,10.4,Upper middle income
Iraq,2009,74.0,0.2,185.6366983,30328,55.2,0.1,10.3,Upper middle income
Iraq,2008,69.3,0.17,192.15629980000003,5494,54.5,0.1,10.3,Upper middle income
Iraq,2007,65.9,0.14,146.7606488,230,53.8,0.1,10.2,Upper middle income
Iraq,2006,64.7,0.03,75.25799773,474,53.2,0.1,10.2,Upper middle income
Iraq,2005,66.8,0.18,59.18845152,908,52.5,0.1,10.1,Upper middle income
Iraq,2004,67.2,0.32,44.12059646,9081,51.9,0.1,9.8,Upper middle income
Iraq,2003,66.5,0.07,0.0,0,51.3,0.1,9.4,Upper middle income
Iraq,2002,74.0,0.15,0.0,0,5.6,0.1,9.1,Upper middle income
Iraq,2001,72.0,0.17,0.0,4088,5.1,0.1,8.7,Upper middle income
Iraq,2000,70.0,0.2,0.0,726,49.5,0.1,8.6,Upper middle income
Ireland,2014,81.2,10.75,746.3670453,33,62.1,0.1,18.6,High income
Ireland,2013,81.0,10.49,703.5527332,51,61.3,0.1,18.6,High income
Ireland,2012,85.0,11.49,6616.695125,107,6.5,0.1,18.5,High income
Ireland,2011,84.0,11.72,6386.95437,285,59.7,0.1,18.5,High income
Ireland,2010,86.0,11.88,4509.234803,443,58.9,0.1,18.2,High income
Ireland,2009,79.7,11.41,7620.823456,164,58.2,0.1,17.9,High income
Ireland,2008,79.8,12.66,9528.230574,57,57.4,0.1,17.9,High income
Ireland,2007,79.5,13.59,9797.552661,64,56.6,0.1,17.6,High income
Ireland,2006,79.0,13.44,9126.931178,87,55.8,0.1,17.6,High income
Ireland,2005,78.7,13.31,973.681333,95,55.1,0.1,17.5,High income
Ireland,2004,78.3,13.32,8040.220444,334,54.4,0.1,17.1,High income
Ireland,2003,78.0,13.24,675.2134725,584,53.6,0.1,16.8,High income
Ireland,2002,77.4,14.17,5092.383814,243,52.9,0.1,16.5,High income
Ireland,2001,77.0,14.27,4264.579203,241,52.2,0.1,16.4,High income
Ireland,2000,76.4,14.07,3794.581463,0,51.5,0.1,16.2,High income
Israel,2014,82.2,2.62,4348.33531,6,64.6,0.1,16.0,High income
Israel,2013,82.1,2.69,4279.895512,50,64.2,0.1,15.9,High income
Israel,2012,81.8,2.78,3830.184587,211,63.8,0.1,15.9,High income
Israel,2011,81.8,2.67,3793.161624,70,63.4,0.1,15.8,High income
Israel,2010,81.7,2.63,409.4109292,23,63.0,0.1,15.7,High income
Israel,2009,81.5,2.55,508.6645438,5,62.6,0.1,15.6,High income
Israel,2008,81.0,2.47,471.5533294,931,62.1,0.1,15.8,High income
Israel,2007,84.0,2.33,4.3451016,539,61.6,0.1,15.7,High income
Israel,2006,84.0,2.23,33.58620657,9,61.1,0.1,15.7,High income
Israel,2005,80.0,2.41,250.9343317,2,6.6,0.1,15.8,High income
Israel,2004,81.0,2.23,1895.342792,116,6.1,0.1,15.9,High income
Israel,2003,79.7,2.32,1731.755747,124,59.6,0.1,16.0,High income
Israel,2002,79.3,2.47,1701.195787,2,59.2,0.1,15.3,High income
Israel,2001,79.3,2.53,22.27332618,19,58.7,0.1,15.1,High income
Israel,2000,78.9,2.53,199.9341033,36,58.3,0.1,15.2,High income
Italy,2014,82.5,7.56,4831.644796000001,0,63.1,0.1,16.3,High income
Italy,2013,82.3,7.35,483.1916844,0,62.6,0.1,16.5,High income
Italy,2012,82.0,7.49,4793.904924,376,62.1,0.1,16.6,High income
Italy,2011,82.0,6.98,5439.691769,5189,61.5,0.1,16.4,High income
Italy,2010,81.8,6.95,5219.668802,372,61.0,0.1,16.4,High income
Italy,2009,81.6,7.25,5243.316638,351,6.5,0.1,16.3,High income
Italy,2008,81.5,7.96,66.37840495,1617,59.9,0.1,16.3,High income
Italy,2007,81.3,8.37,5228.821581,321,59.4,0.1,16.1,High income
Italy,2006,81.2,8.44,473.1915451,439,58.8,0.1,16.0,High income
Italy,2005,88.0,8.65,4506.255963000001,135,58.2,0.1,15.8,High income
Italy,2004,89.0,8.98,4270.914882,599,57.6,0.1,15.6,High income
Italy,2003,79.9,9.3,3519.258515,10982,57.0,0.1,15.4,High income
Italy,2002,80.0,9.25,2883.334911,9385,56.4,0.1,15.2,High income
Italy,2001,79.8,9.69,3.1222302,0,55.7,0.1,14.9,High income
Italy,2000,79.4,9.78,31.50582204,1457,55.0,0.1,14.8,High income
Jamaica,2014,75.8,3.83,427.3054534,0,53.5,0.5,12.8,Upper middle income
Jamaica,2013,75.6,3.79,5.457289334,0,52.7,0.6,12.8,Upper middle income
Jamaica,2012,75.3,3.65,37.17108782,0,52.0,0.5,12.8,Upper middle income
Jamaica,2011,75.2,3.58,33.17529686,1,51.2,0.6,12.8,Upper middle income
Jamaica,2010,75.0,3.55,396.6270975,0,5.5,0.5,12.7,Upper middle income
Jamaica,2009,74.7,3.33,235.7067417,0,49.7,0.6,12.7,Upper middle income
Jamaica,2008,74.5,3.51,31.76575838,2,48.9,0.4,12.6,Upper middle income
Jamaica,2007,74.2,3.64,25.62349238,0,48.1,0.9,12.5,Upper middle income
Jamaica,2006,74.0,3.63,194.092569,0,47.2,1.5,12.5,Upper middle income
Jamaica,2005,73.5,3.59,16.97511622,0,46.3,1.9,12.4,Upper middle income
Jamaica,2004,73.3,3.67,192.3226305,0,45.4,2.3,11.1,Upper middle income
Jamaica,2003,73.1,3.48,155.5884677,0,44.5,2.3,11.9,Upper middle income
Jamaica,2002,73.0,3.76,211.1143318,0,43.5,2.3,11.7,Upper middle income
Jamaica,2001,72.7,3.89,160.2382416,0,42.5,2.2,10.9,Upper middle income
Jamaica,2000,72.6,3.46,24.82762854,0,41.6,2.2,11.4,Upper middle income
Japan,2014,83.5,0.01,88.83362243,462,28.6,0.1,15.3,High income
Japan,2013,83.5,7.55,94.43428615,229,28.2,0.1,15.3,High income
Japan,2012,83.3,7.39,121.5869163,228,27.8,0.1,15.3,High income
Japan,2011,82.5,7.39,9498.729062,434,27.4,0.1,15.1,High income
Japan,2010,83.0,6.9,863.0061491,450,26.9,0.1,15.1,High income
Japan,2009,83.0,7.09,899.1785285,741,26.4,0.1,15.0,High income
Japan,2008,82.7,7.11,7313.175418000002,11015,25.9,0.1,15.0,High income
Japan,2007,82.6,7.29,6599.995239,0,25.4,0.1,15.0,High income
Japan,2006,82.4,7.49,6502.136974,520,24.9,0.1,14.9,High income
Japan,2005,82.0,7.99,6799.664423,0,24.4,0.1,14.9,High income
Japan,2004,82.1,7.7,6746.281298999998,8752,23.8,0.1,14.8,High income
Japan,2003,81.9,7.83,578.7254272999999,8286,23.4,0.1,14.8,High income
Japan,2002,81.8,7.87,5250.249188000002,33812,22.9,0.1,14.7,High income
Japan,2001,81.5,8.03,5486.51208,22552,22.5,0.1,14.6,High income
Japan,2000,81.1,7.97,5926.296654,22497,22.2,0.1,14.5,High income
Jordan,2014,74.0,0.41,63.8784522,20,64.8,0.1,13.1,Upper middle income
Jordan,2013,73.9,0.4,546.6235156,120,64.0,0.1,13.1,Upper middle income
Jordan,2012,73.7,0.41,67.70171064,3,63.2,0.1,12.9,Upper middle income
Jordan,2011,73.6,0.43,68.86623298,0,62.4,0.1,13.1,Upper middle income
Jordan,2010,73.4,0.51,715.9709092,0,61.7,0.1,13.2,Upper middle income
Jordan,2009,73.3,0.59,668.7447334,0,6.9,0.1,13.6,Upper middle income
Jordan,2008,73.1,0.61,535.2786404,2,6.1,0.1,13.6,Upper middle income
Jordan,2007,73.0,0.6,373.2628643,41,59.3,0.1,13.6,Upper middle income
Jordan,2006,72.8,0.59,313.3626015000001,1,58.6,0.1,13.7,Upper middle income
Jordan,2005,72.4,0.55,27.44252286,28,57.8,0.1,13.8,Upper middle income
Jordan,2004,72.5,0.54,32.52523612,21,57.0,0.1,13.5,Upper middle income
Jordan,2003,72.3,0.54,228.7838108,76,56.3,0.1,13.2,Upper middle income
Jordan,2002,72.1,0.54,259.1572375,19,55.5,0.1,13.0,Upper middle income
Jordan,2001,71.9,0.55,248.697463,61,54.8,0.1,12.7,Upper middle income
Jordan,2000,71.7,0.49,227.296617,32,54.0,0.1,12.6,Upper middle income
Kazakhstan,2014,69.9,6.29,24.44473709,321,52.3,0.1,15.0,Upper middle income
Kazakhstan,2013,69.5,6.48,26.4072659,73,51.4,0.1,15.0,Upper middle income
Kazakhstan,2012,69.1,6.82,235.3566066,55,5.6,0.1,14.7,Upper middle income
Kazakhstan,2011,68.5,6.63,179.17013300000005,127,49.9,0.1,14.4,Upper middle income
Kazakhstan,2010,67.8,6.83,11.1516268,4,49.2,0.1,14.5,Upper middle income
Kazakhstan,2009,67.8,6.64,808.243302,0,48.5,0.1,14.6,Upper middle income
Kazakhstan,2008,66.6,7.6,708.3285785,20,47.9,0.1,14.6,Upper middle income
Kazakhstan,2007,65.3,7.44,499.730412,13,47.3,0.1,14.7,Upper middle income
Kazakhstan,2006,65.0,7.08,76.19868936,109,46.8,0.1,14.3,Upper middle income
Kazakhstan,2005,64.6,6.94,351.8603267,16118,46.3,0.1,13.9,Upper middle income
Kazakhstan,2004,64.7,6.55,33.91660183,2204,45.8,0.1,13.5,Upper middle income
Kazakhstan,2003,64.4,6.58,23.43400762,24,45.3,0.1,13.1,Upper middle income
Kazakhstan,2002,64.7,5.99,145.10225280000003,18,44.8,0.1,12.7,Upper middle income
Kazakhstan,2001,64.4,5.75,12.60883976,94,44.4,0.1,12.3,Upper middle income
Kazakhstan,2000,63.9,6.0,112.541157,245,43.9,0.1,12.1,Upper middle income
Kenya,2014,62.9,0.01,170.9626624,354,21.3,2.9,11.1,Lower middle income
Kenya,2013,62.6,1.84,165.9304977,190,2.7,3.0,11.1,Lower middle income
Kenya,2012,62.1,1.81,154.22696969999996,0,2.1,3.0,11.1,Lower middle income
Kenya,2011,61.2,1.8,109.70518359999998,2395,19.5,3.4,11.1,Lower middle income
Kenya,2010,63.0,1.73,56.58984221,95,18.9,4.3,11.1,Lower middle income
Kenya,2009,59.1,1.86,7.146851404,1218,18.4,5.0,10.7,Lower middle income
Kenya,2008,57.9,1.71,60.51535060000001,1282,17.9,6.4,10.4,Lower middle income
Kenya,2007,56.8,1.97,59.83361364,1516,17.3,9.1,10.1,Lower middle income
Kenya,2006,55.3,1.76,52.60385429,1847,16.9,10.3,9.7,Lower middle income
Kenya,2005,54.1,1.82,39.55677502,153,16.4,11.6,9.6,Lower middle income
Kenya,2004,53.0,1.43,36.29775249,20,15.9,13.2,8.9,Lower middle income
Kenya,2003,52.4,1.49,35.85204668,65,15.5,14.5,8.2,Lower middle income
Kenya,2002,52.1,1.66,32.73674134,766,15.1,15.7,8.5,Lower middle income
Kenya,2001,51.9,1.63,3.847602867,11304,14.7,16.9,8.4,Lower middle income
Kenya,2000,51.9,1.51,0.681685555,21002,14.4,18.1,8.4,Lower middle income
Kiribati,2014,66.1,0.01,97.87193319,0,77.1,0.1,11.9,Lower middle income
Kiribati,2013,65.8,0.01,137.25919430000002,0,76.7,0.1,11.9,Lower middle income
Kiribati,2012,65.7,0.01,147.4549755,0,76.2,0.1,11.9,Lower middle income
Kiribati,2011,65.5,0.53,30.46703899,0,75.7,0.1,11.9,Lower middle income
Kiribati,2010,65.3,0.48,18.21661422,0,75.2,0.1,11.9,Lower middle income
Kiribati,2009,65.2,0.54,162.2903711,0,74.6,0.1,11.9,Lower middle income
Kiribati,2008,65.1,0.46,167.6201552,0,74.1,0.1,11.6,Lower middle income
Kiribati,2007,65.0,0.68,188.7108773,0,73.4,0.1,11.8,Lower middle income
Kiribati,2006,65.0,0.76,18.19457876,0,72.8,0.1,12.1,Lower middle income
Kiribati,2005,64.9,0.6,111.7392134,0,72.1,0.1,12.2,Lower middle income
Kiribati,2004,64.8,0.48,10.6242741,0,71.4,0.1,12.4,Lower middle income
Kiribati,2003,64.7,0.5,1.76541345,0,7.6,0.1,11.6,Lower middle income
Kiribati,2002,64.6,0.49,70.75572222,0,69.7,0.1,11.7,Lower middle income
Kiribati,2001,64.3,0.6,59.97185848,0,68.8,0.1,10.4,Lower middle income
Kiribati,2000,64.1,0.46,11.07543331,0,67.9,0.1,10.0,Lower middle income
Kuwait,2014,74.6,0.01,2480.896965,55,7.8,0.1,13.0,High income
Kuwait,2013,74.5,0.01,2792.6775820000007,62,7.2,0.1,13.1,High income
Kuwait,2012,74.3,0.01,2957.973963,27,69.5,0.1,13.2,High income
Kuwait,2011,74.2,0.02,2785.097712,32,69.0,0.1,13.4,High income
Kuwait,2010,74.0,0.01,2009.575605,13,68.4,0.1,13.5,High income
Kuwait,2009,73.9,0.1,3001.628237,0,67.9,0.1,13.6,High income
Kuwait,2008,73.8,0.03,2078.392748,0,67.5,0.1,13.8,High income
Kuwait,2007,73.7,0.03,2555.3038690000008,0,67.1,0.1,13.9,High income
Kuwait,2006,73.6,0.01,2443.444275,0,66.7,0.1,14.1,High income
Kuwait,2005,73.6,0.01,239.5751391,10,66.3,0.1,14.2,High income
Kuwait,2004,73.5,0.02,1731.073528,23,65.9,0.1,14.4,High income
Kuwait,2003,73.4,0.03,159.0098727,0,65.5,0.1,14.1,High income
Kuwait,2002,73.3,0.01,1209.6805470000004,0,65.0,0.1,13.9,High income
Kuwait,2001,73.2,0.01,113.1997845,0,64.5,0.1,14.0,High income
Kuwait,2000,73.2,0.01,959.925862,6,64.0,0.1,14.1,High income
Kyrgyz Republic,2014,78.0,0.01,0.0,318,43.9,0.1,12.8,Lower middle income
Kyrgyz Republic,2013,77.0,0.01,0.0,1,43.0,0.1,12.5,Lower middle income
Kyrgyz Republic,2012,69.9,0.01,0.0,0,42.2,0.1,12.3,Lower middle income
Kyrgyz Republic,2011,69.4,3.28,0.0,222,41.4,0.2,12.1,Lower middle income
Kyrgyz Republic,2010,68.8,2.73,0.0,0,4.7,0.1,12.2,Lower middle income
Kyrgyz Republic,2009,68.5,2.39,0.0,1,4.1,0.1,12.4,Lower middle income
Kyrgyz Republic,2008,67.6,2.53,0.0,16,39.5,0.2,12.6,Lower middle income
Kyrgyz Republic,2007,67.2,2.77,0.0,40,39.0,0.1,12.6,Lower middle income
Kyrgyz Republic,2006,66.7,2.48,0.0,27,38.5,0.1,12.5,Lower middle income
Kyrgyz Republic,2005,66.9,2.81,0.0,53,38.0,0.1,12.4,Lower middle income
Kyrgyz Republic,2004,67.1,3.41,0.0,8,37.5,0.1,12.5,Lower middle income
Kyrgyz Republic,2003,66.6,3.52,0.0,6,37.0,0.1,12.2,Lower middle income
Kyrgyz Republic,2002,66.7,3.31,0.0,2,36.5,0.1,12.1,Lower middle income
Kyrgyz Republic,2001,67.2,2.62,0.0,17,36.0,0.1,11.8,Lower middle income
Kyrgyz Republic,2000,66.6,2.13,0.0,16,35.6,0.1,11.4,Lower middle income
LaoPDR,2014,65.3,0.01,0.0,339,2.9,0.2,10.6,Lower middle income
LaoPDR,2013,64.9,0.01,0.0,71,2.1,0.3,10.4,Lower middle income
LaoPDR,2012,64.4,0.01,0.0,32,19.4,0.3,10.2,Lower middle income
LaoPDR,2011,64.0,5.39,0.0,113,18.7,0.3,9.9,Lower middle income
LaoPDR,2010,63.6,5.95,0.0,153,18.0,0.3,9.6,Lower middle income
LaoPDR,2009,63.1,5.18,0.0,78,17.3,0.2,9.4,Lower middle income
LaoPDR,2008,62.6,5.1,0.0,174,16.7,0.2,9.2,Lower middle income
LaoPDR,2007,62.1,5.0,0.0,1678,16.1,0.2,9.0,Lower middle income
LaoPDR,2006,61.5,3.69,0.0,58,15.5,0.2,9.0,Lower middle income
LaoPDR,2005,61.0,3.68,0.0,295,14.9,0.2,8.7,Lower middle income
LaoPDR,2004,64.0,3.53,0.0,1491,14.4,0.2,8.6,Lower middle income
LaoPDR,2003,59.8,3.41,0.0,1810,13.8,0.1,8.3,Lower middle income
LaoPDR,2002,59.3,3.33,0.0,2070,13.3,0.1,8.0,Lower middle income
LaoPDR,2001,58.7,3.13,0.0,94,12.7,0.1,8.0,Lower middle income
LaoPDR,2000,58.1,5.16,0.0,332,12.3,0.1,8.0,Lower middle income
